Gameid,Player,Team,Game number,Game Version,TeamId,Lane,Poste,Champion,Kills,Deaths,Assists,KDA,ChampLevel,Win,item0,item1,item2,item3,item4,item5,item6,Gold Earn,TotalDmgDealtoChamp,TotalDmgTaken,TotalHeal,LongestTimeAlive,Ennemy_CC,CS Kill,Jungle Minions Kills,Minions Kill,visionScore,visionWardsBoughtInGame,wardsplaced,wardskilled,detectorWardsPlaced,timePlayed,Branch1,Branch2,perk0,perk1,perk2,perk3,perk4,perk5,defense,flex,offense,summoner1Id,summoner2Id,Ban 1 ally,Ban 2 ally,Ban 3 ally,Ban 4 ally,Ban 5 ally,Ban 1 ennemy,Ban 2 ennemy,Ban 3 ennemy,Ban 4 ennemy,Ban 5 ennemy,Nb Kill Team,First blood,Nb Drake Team,First Drake,Nb Herald Team,First Herald,Nb Baron Team,First Baron,Nb Inib Team,First Inib,Nb Tower Team,First Tower,Nb Kill oposing Team,Nb drake Oposing Team,Nb Herald Oposing team,Nb Baron oposing team,Nb Inib Oposing team,Nb Tower Oposing Team,skillshotsDodged,quickCleanse,soloKills,laneMinionsFirst10Minutes,goldPerMinute,gameLength
EUW1_7297311251,Flakked,Team Heretics,15.3.654.407,CLASSIC,100,JUNGLE,JUNGLE,Viego,7,3,12,6.33,17,True,3748,0,6672,6610,3174,1057,3364,14771,19585,38203,23050,1046,23,22,216,238,27,8,7,2,5,29.6,8000,8300,8010,9111,9104,8299,8347,8304,5001,5008,5005,4,11,246,10,555,55,119,72,897,799,7,910,32,True,3,True,1,1,1,True,3,True,11,True,16,2,0,0,0,3,52,0,0,3,498.7740525337033,1776.9456731540001
EUW1_7297236588,Flakked,Team Heretics,15.3.654.407,CLASSIC,200,TOP,TOP,Corki,9,2,8,8.5,16,True,3078,3042,3094,3174,6670,1037,3363,14920,29468,21344,5155,1048,0,259,10,269,25,2,12,3,2,29.166666666666668,8000,8300,8010,8009,9104,8017,8304,8345,5001,5008,5005,4,21,126,166,-1,-1,799,76,429,119,420,910,40,True,2,True,0,0,0,False,2,True,10,True,28,0,1,0,0,2,3,0,0,87,511.45586046886746,1750.3894329670002
EUW1_7296253838,Flakked,Team Heretics,15.3.654.407,CLASSIC,100,JUNGLE,JUNGLE,Viego,7,6,13,3.33,15,True,2055,6610,3066,6672,3174,2021,3364,12225,19594,43474,23664,471,15,28,128,156,21,17,5,2,3,27.05,8000,8300,8010,9111,9104,8299,8347,8304,5001,5008,5005,4,11,-1,126,53,107,-1,24,555,800,72,526,38,False,2,False,1,1,1,True,2,True,11,True,21,2,0,0,0,0,28,0,1,0,451.66657616094295,1624.0370672400002
EUW1_7296215706,Flakked,Team Heretics,15.3.654.407,CLASSIC,200,TOP,TOP,KogMaw,9,11,13,2.0,15,False,4628,0,3175,1058,3040,3135,3364,12765,46076,28323,168,464,25,181,0,181,24,2,12,1,2,32.65,8200,8000,8229,8226,8210,8237,9105,8017,5001,5008,5005,4,12,7,799,555,86,60,42,555,234,126,111,35,True,3,False,0,0,0,False,0,False,4,True,41,2,1,1,1,8,54,0,0,69,390.9094588488156,1959.4088297790001
EUW1_7296185068,Flakked,Team Heretics,15.3.654.407,CLASSIC,200,NONE,BOTTOM,Draven,0,2,2,1.0,10,False,3072,3010,0,0,0,0,3340,5631,5792,10241,3402,353,4,145,0,145,12,0,5,3,0,17.133333333333333,8000,8200,8008,8009,9104,8017,8233,8236,5001,5008,5005,4,21,799,800,35,126,91,893,58,72,234,107,6,False,0,False,0,0,0,False,0,False,0,False,14,1,0,0,1,8,23,0,0,61,328.4361630912991,1028.728824703
EUW1_7296137296,Flakked,Team Heretics,15.3.654.407,CLASSIC,200,JUNGLE,BOTTOM,Corki,3,9,12,1.67,15,False,0,3042,3094,1055,3078,3170,3364,12259,24687,26322,3444,384,0,251,4,255,41,4,13,13,4,31.066666666666666,8000,8300,8010,8009,9104,8017,8304,8345,5001,5008,5005,4,21,799,234,555,800,112,64,555,60,119,800,17,True,1,False,0,0,0,False,0,False,4,True,30,4,1,1,0,5,83,0,1,58,394.59462827145694,1864.1669722160002
EUW1_7295501253,Flakked,Team Heretics,15.3.654.407,CLASSIC,200,BOTTOM,BOTTOM,Ezreal,5,1,9,14.0,15,True,3035,3078,3171,1036,3042,0,3364,12624,28991,18540,6691,1458,4,226,8,234,19,3,8,3,3,28.833333333333332,8000,8300,8005,8009,9103,8017,8345,8316,5001,5008,5005,4,21,800,143,799,429,60,800,-1,40,110,72,30,False,3,True,1,1,1,True,3,True,11,True,8,1,0,0,0,3,8,0,0,77,437.7450052257474,1730.354552211
EUW1_7295366548,Flakked,Team Heretics,15.3.654.407,CLASSIC,100,BOTTOM,BOTTOM,Ezreal,3,5,8,2.2,15,False,3161,3042,3158,3123,3078,1036,3364,12429,41778,28247,8847,1237,7,244,0,244,37,4,9,12,4,33.05,8000,8300,8005,8009,9103,8017,8345,8316,5001,5008,5005,4,21,3,800,893,60,126,42,134,-1,22,32,13,False,3,True,1,1,0,False,0,False,1,False,33,2,0,1,3,11,13,0,0,81,375.8952651606152,1984.0090538420002
EUW1_7295112722,Flakked,Team Heretics,15.2.652.1536,CLASSIC,100,JUNGLE,JUNGLE,Viego,4,5,8,2.4,14,True,3748,1028,0,3047,6672,1028,3364,9893,13032,31691,15852,608,14,24,146,170,25,5,9,3,5,23.983333333333334,8000,8300,8010,9111,9104,8299,8347,8304,5001,5008,5005,4,11,799,800,72,80,110,800,80,233,72,555,29,True,1,True,1,1,0,False,1,True,9,True,23,1,0,0,0,2,24,0,0,9,412.4120973691646,1439.385990613
EUW1_7295066562,Flakked,Team Heretics,15.2.652.1536,CLASSIC,100,BOTTOM,BOTTOM,Corki,5,3,11,5.33,15,True,1018,3042,3009,3094,3078,3035,3364,13622,25238,20431,5129,730,3,228,6,234,31,1,7,10,1,27.316666666666666,8000,8300,8010,9111,9104,8017,8304,8345,5001,5008,5005,4,21,72,35,60,-1,799,72,62,910,-1,-1,28,True,1,False,1,1,0,False,1,True,7,False,21,2,0,0,0,3,30,0,0,78,498.3606887674976,1640.032281055
