Gameid,Player,Team,Game number,Game Version,TeamId,Lane,Poste,Champion,Kills,Deaths,Assists,KDA,ChampLevel,Win,item0,item1,item2,item3,item4,item5,item6,Gold Earn,TotalDmgDealtoChamp,TotalDmgTaken,TotalHeal,LongestTimeAlive,Ennemy_CC,CS Kill,Jungle Minions Kills,Minions Kill,visionScore,visionWardsBoughtInGame,wardsplaced,wardskilled,detectorWardsPlaced,timePlayed,Branch1,Branch2,perk0,perk1,perk2,perk3,perk4,perk5,defense,flex,offense,summoner1Id,summoner2Id,Ban 1 ally,Ban 2 ally,Ban 3 ally,Ban 4 ally,Ban 5 ally,Ban 1 ennemy,Ban 2 ennemy,Ban 3 ennemy,Ban 4 ennemy,Ban 5 ennemy,Nb Kill Team,First blood,Nb Drake Team,First Drake,Nb Herald Team,First Herald,Nb Baron Team,First Baron,Nb Inib Team,First Inib,Nb Tower Team,First Tower,Nb Kill oposing Team,Nb drake Oposing Team,Nb Herald Oposing team,Nb Baron oposing team,Nb Inib Oposing team,Nb Tower Oposing Team,skillshotsDodged,quickCleanse,soloKills,laneMinionsFirst10Minutes,goldPerMinute,gameLength
EUW1_6736403258,Ice,Team BDS,13.24.547.9214,CLASSIC,200,BOTTOM,BOTTOM,Kalista,13,8,5,2.25,16,True,3124,2421,3153,3091,6673,3006,3363,16267,32515,26506,10332,320,21,230,12,242,34,3,10,5,3,28.2,8000,8100,8008,9111,9104,8014,8139,8135,5002,5008,5005,7,4,-1,104,34,517,24,63,203,119,104,777,41,True,2,False,0,0,1,True,3,True,11,True,33,1,2,0,0,5,53,0,2,64,576.7605025866037,1692.3469661
EUW1_6736336399,Ice,Team BDS,13.24.547.9214,CLASSIC,200,BOTTOM,BOTTOM,Varus,11,5,11,4.4,16,True,3156,3042,3142,3009,6694,3134,3363,16373,32281,18384,5430,412,27,269,8,277,29,1,16,4,1,29.7,8100,8300,9923,8139,8136,8135,8345,8347,5002,5008,5005,7,4,61,517,777,114,67,429,119,61,55,166,32,False,1,False,1,1,1,True,1,False,10,False,24,2,1,0,1,5,50,0,1,90,551.2672372080197,1782.0970174
EUW1_6735618962,Ice,Team BDS,13.24.547.9214,CLASSIC,100,NONE,BOTTOM,Kalista,7,11,3,0.91,11,False,0,3124,3006,0,1055,3153,3363,9401,16878,19966,3195,132,10,146,4,150,13,2,8,1,2,19.783333333333335,8000,8300,8008,9111,9104,8014,8345,8347,5002,5008,5005,1,4,24,54,107,777,61,134,555,61,235,164,19,False,0,False,0,0,0,False,0,False,3,True,36,1,2,0,1,5,6,0,2,68,475.18854778123676,1187.0741120999999
EUW1_6735602587,Ice,Team BDS,13.24.547.9214,CLASSIC,200,NONE,BOTTOM,Jhin,6,1,3,9.0,10,True,6671,3095,0,0,3047,1055,3363,8357,11016,6245,1534,714,13,144,0,144,6,0,6,1,0,15.566666666666666,8000,8300,8021,8009,9103,8014,8345,8347,5002,5008,5008,1,4,23,141,777,246,233,119,61,200,68,53,28,True,1,True,1,1,0,False,0,False,2,True,9,0,0,0,0,0,20,0,0,76,536.5002304726321,934.6259382
EUW1_6735558041,Ice,Team BDS,13.24.547.9214,CLASSIC,100,NONE,BOTTOM,Jhin,3,5,2,1.0,9,False,0,1036,3142,1055,3009,0,3340,5771,9015,9694,2473,194,17,96,0,96,7,1,7,1,1,16.0,8000,8300,8021,8009,9103,8017,8345,8347,5002,5008,5008,7,4,39,61,203,777,117,63,68,107,22,61,7,False,0,False,0,0,0,False,0,False,0,False,26,1,1,0,0,4,2,0,2,49,360.6458799840406,960.1196424999999
EUW1_6735511368,Ice,Team BDS,13.24.547.9214,CLASSIC,100,BOTTOM,BOTTOM,Aphelios,9,6,4,2.17,13,False,6671,1053,1038,3006,1055,6672,3363,11577,21651,14363,2689,487,11,185,1,186,19,2,8,5,2,23.683333333333334,8000,8200,8021,9101,9103,8017,8233,8236,5002,5008,5005,6,4,-1,777,58,105,12,104,888,67,119,876,18,False,0,False,0,0,0,False,0,False,6,True,36,3,2,1,1,7,7,0,2,66,488.7766471497045,1421.2507968
EUW1_6735301954,Ice,Team BDS,13.24.547.9214,CLASSIC,100,NONE,JUNGLE,LeeSin,0,2,1,0.5,8,False,6630,0,2422,1103,0,0,3340,4543,1849,10784,6467,435,5,3,75,78,10,2,7,0,2,15.383333333333333,8000,8300,8010,9111,9104,8014,8347,8304,5002,5008,5005,11,4,119,61,-1,104,777,55,777,203,126,555,6,False,0,False,1,1,0,False,0,False,1,True,20,2,0,0,0,2,3,0,0,1,295.05576594513815,923.8948676
EUW1_6735270004,Ice,Team BDS,13.24.547.9214,CLASSIC,100,BOTTOM,BOTTOM,Aphelios,4,7,3,1.0,13,False,6671,0,3006,6672,1055,3035,3363,10269,21583,22189,5979,951,15,221,4,225,24,3,9,7,3,25.566666666666666,8000,8200,8021,9101,9103,8017,8233,8236,5002,5008,5005,6,4,200,24,777,121,67,68,350,114,134,555,15,True,2,True,0,0,0,False,0,False,2,True,29,1,2,1,0,4,161,0,0,83,401.4965922008922,1534.6395238
EUW1_6735237211,Ice,Team BDS,13.24.547.9214,CLASSIC,100,NONE,UTILITY,Renata,3,1,14,17.0,10,True,3853,3222,2055,6667,3158,0,3364,7087,9290,8091,1212,385,17,13,0,13,42,6,17,4,4,19.416666666666668,8400,8300,8465,8401,8473,8242,8345,8347,5002,5008,5005,14,4,163,55,-1,777,897,235,67,7,24,777,26,True,0,False,2,2,0,False,1,True,6,True,9,1,0,0,0,0,59,0,1,7,364.94394658457026,1165.2015225
EUW1_6735205363,Ice,Team BDS,13.24.547.9214,CLASSIC,200,NONE,UTILITY,Renata,2,2,10,6.0,9,True,3853,0,6667,3012,3158,1004,3364,6804,6494,9720,1344,203,23,10,1,11,54,5,21,5,5,19.116666666666667,8400,8300,8465,8401,8473,8242,8345,8347,5002,5008,5005,14,4,24,777,107,910,91,84,67,141,134,68,18,False,2,True,2,2,0,False,0,False,7,True,12,0,0,0,0,0,3,0,0,4,355.87726793305205,1147.2607834
