Gameid,Player,Team,Game number,Game Version,TeamId,Lane,Poste,Champion,Kills,Deaths,Assists,KDA,ChampLevel,Win,item0,item1,item2,item3,item4,item5,item6,Gold Earn,TotalDmgDealtoChamp,TotalDmgTaken,TotalHeal,LongestTimeAlive,Ennemy_CC,CS Kill,Jungle Minions Kills,Minions Kill,visionScore,visionWardsBoughtInGame,wardsplaced,wardskilled,detectorWardsPlaced,timePlayed,Branch1,Branch2,perk0,perk1,perk2,perk3,perk4,perk5,defense,flex,offense,summoner1Id,summoner2Id,Ban 1 ally,Ban 2 ally,Ban 3 ally,Ban 4 ally,Ban 5 ally,Ban 1 ennemy,Ban 2 ennemy,Ban 3 ennemy,Ban 4 ennemy,Ban 5 ennemy,Nb Kill Team,First blood,Nb Drake Team,First Drake,Nb Herald Team,First Herald,Nb Baron Team,First Baron,Nb Inib Team,First Inib,Nb Tower Team,First Tower,Nb Kill oposing Team,Nb drake Oposing Team,Nb Herald Oposing team,Nb Baron oposing team,Nb Inib Oposing team,Nb Tower Oposing Team,skillshotsDodged,quickCleanse,soloKills,laneMinionsFirst10Minutes,goldPerMinute,gameLength
EUW1_7285041825,113,Team BDS,15.2.652.1536,CLASSIC,200,NONE,JUNGLE,Nidalee,2,2,1,1.5,9,False,1101,6653,3020,2055,0,0,3364,5315,4950,17640,11565,613,1,2,98,100,6,2,1,0,1,15.183333333333334,8000,8200,8010,9111,9105,8299,8210,8232,5001,5008,5005,4,11,42,107,119,72,38,166,555,42,234,122,7,False,1,True,0,0,0,False,0,False,1,True,14,0,0,0,0,0,6,0,0,0,349.83962595277194,911.669914036
EUW1_7284975069,113,Team BDS,15.2.652.1536,CLASSIC,200,MIDDLE,JUNGLE,Viego,12,7,8,2.86,13,False,3053,3078,1028,3047,2055,6610,3364,12055,20138,42009,15909,831,23,16,113,129,32,9,6,3,4,28.266666666666666,8000,8300,8010,9111,9104,8014,8347,8304,5001,5008,5005,4,11,42,800,40,126,166,72,800,122,22,254,25,False,0,False,1,1,0,False,0,False,4,True,39,4,0,0,1,10,3,0,1,3,426.21146188032594,1697.1065179920001
EUW1_7284909547,113,Team BDS,15.2.652.1536,CLASSIC,100,JUNGLE,JUNGLE,XinZhao,14,0,10,24,14,True,3071,3748,6610,1028,0,3047,3364,12786,27526,34351,25126,0,29,36,120,156,23,6,8,2,6,21.25,8000,8300,8010,9111,9104,8299,8347,8304,5001,5008,5005,4,11,112,143,72,800,893,26,72,555,526,800,30,True,1,False,1,1,0,False,0,False,6,True,14,1,0,0,0,1,22,0,3,9,601.3900700904762,1275.6787083250001
EUW1_7284229800,113,Team BDS,15.2.652.1536,CLASSIC,200,MIDDLE,JUNGLE,Zyra,6,7,7,1.86,15,False,6653,2503,4645,1052,0,3158,3364,11824,27698,23525,5734,639,46,34,176,210,34,5,8,6,5,29.083333333333332,8200,8000,8229,8224,8210,8232,9105,8017,5001,5010,5008,4,11,429,119,800,799,897,107,119,62,60,126,21,True,1,True,1,1,0,False,0,False,4,False,37,3,0,1,2,11,19,0,0,1,406.4834046019173,1745.418062657
EUW1_7284191196,113,Team BDS,15.2.652.1536,CLASSIC,100,JUNGLE,JUNGLE,Viego,9,3,16,8.33,16,True,2055,3078,6610,3156,1038,3111,3364,14484,21385,35715,24403,516,29,36,158,194,23,23,7,3,3,25.566666666666666,8000,8300,8010,9111,9104,8299,8347,8304,5001,5008,5005,4,11,59,39,119,72,800,114,432,134,800,72,33,True,3,True,1,1,0,False,0,False,6,True,24,1,0,0,0,2,59,0,2,7,566.2100524239374,1534.85196803
EUW1_7284168692,113,Team BDS,15.2.652.1536,CLASSIC,200,NONE,JUNGLE,Viego,7,3,8,5.0,11,True,1102,3078,0,1028,1036,3047,3364,7702,11503,19094,10887,454,20,9,90,99,12,5,7,0,3,17.5,8000,8300,8010,9111,9104,8299,8347,8304,5001,5008,5005,4,11,800,-1,8,112,72,72,26,39,84,119,20,True,1,False,0,0,0,False,0,False,4,False,8,1,0,0,0,1,7,0,0,4,439.68455966808324,1051.062532525
EUW1_7283924174,113,Team BDS,15.2.652.1536,CLASSIC,200,NONE,JUNGLE,Vi,3,3,7,3.33,11,True,2502,3071,3047,1028,0,0,3364,8622,6858,18994,8178,592,15,1,110,111,16,3,5,1,3,19.2,8000,8300,8010,9111,9104,8299,8347,8304,5001,5008,5005,4,11,119,72,80,35,201,427,800,72,143,24,22,False,1,False,1,1,0,False,0,False,6,True,13,2,0,0,0,2,2,0,0,0,448.658944405657,1153.053037378
EUW1_7283904654,113,Team BDS,15.2.652.1536,CLASSIC,100,JUNGLE,JUNGLE,Skarner,2,3,4,2.0,11,False,0,3084,3111,1028,0,0,3364,6772,9760,27672,10439,468,22,9,97,106,24,4,7,5,4,20.483333333333334,8400,8300,8439,8446,8429,8451,8304,8410,5001,5001,5005,4,11,7,54,555,119,429,420,134,62,30,51,15,False,1,True,0,0,0,False,0,False,0,False,29,0,0,0,1,7,20,0,1,2,330.43898067748023,1229.699781044
EUW1_7283856910,113,Team BDS,15.2.652.1536,CLASSIC,200,JUNGLE,JUNGLE,Vi,8,5,17,5.0,17,True,6610,0,3111,2502,3071,1038,3364,14461,23027,43040,21926,452,40,13,193,206,33,6,9,3,6,30.633333333333333,8000,8300,8010,9111,9104,8299,8347,8304,5001,5008,5005,4,11,81,84,69,119,-1,119,526,233,72,800,41,True,4,True,1,1,1,True,1,True,8,False,28,0,0,0,0,3,21,0,2,0,471.8353400856003,1838.971779525
EUW1_7283786977,113,Team BDS,15.2.652.1536,CLASSIC,100,MIDDLE,MIDDLE,Galio,4,7,15,2.71,14,True,1056,0,2031,4633,3047,6664,3364,8912,16628,31269,2105,377,37,146,0,146,20,0,7,4,0,25.633333333333333,8400,8300,8439,8401,8444,8451,8345,8347,5001,5008,5008,4,12,122,119,72,429,-1,799,72,800,55,26,32,True,2,False,1,1,0,False,1,True,9,True,17,1,0,0,0,4,4,0,4,45,347.6492342261176,1538.1893555810002
