Gameid,Player,Team,Game number,Game Version,TeamId,Lane,Poste,Champion,Kills,Deaths,Assists,KDA,ChampLevel,Win,item0,item1,item2,item3,item4,item5,item6,Gold Earn,TotalDmgDealtoChamp,TotalDmgTaken,TotalHeal,LongestTimeAlive,Ennemy_CC,CS Kill,Jungle Minions Kills,Minions Kill,visionScore,visionWardsBoughtInGame,wardsplaced,wardskilled,detectorWardsPlaced,timePlayed,Branch1,Branch2,perk0,perk1,perk2,perk3,perk4,perk5,defense,flex,offense,summoner1Id,summoner2Id,Ban 1 ally,Ban 2 ally,Ban 3 ally,Ban 4 ally,Ban 5 ally,Ban 1 ennemy,Ban 2 ennemy,Ban 3 ennemy,Ban 4 ennemy,Ban 5 ennemy,Nb Kill Team,First blood,Nb Drake Team,First Drake,Nb Herald Team,First Herald,Nb Baron Team,First Baron,Nb Inib Team,First Inib,Nb Tower Team,First Tower,Nb Kill oposing Team,Nb drake Oposing Team,Nb Herald Oposing team,Nb Baron oposing team,Nb Inib Oposing team,Nb Tower Oposing Team,skillshotsDodged,quickCleanse,soloKills,laneMinionsFirst10Minutes,goldPerMinute,gameLength
EUW1_7286738322,SkewMond,G2 Esports,15.2.652.1536,CLASSIC,100,JUNGLE,JUNGLE,Pantheon,6,1,4,10.0,13,True,3071,6610,0,3047,1029,1028,3364,9088,11155,26663,15874,659,14,10,131,141,14,2,4,0,2,21.666666666666668,8000,8300,8010,9111,9105,8014,8304,8347,5001,5008,5005,4,11,420,72,30,119,800,42,200,92,72,800,19,False,1,False,1,1,0,False,0,False,4,False,9,2,0,0,0,2,14,0,0,0,419.36094054542144,1300.2916825290001
EUW1_7286289608,SkewMond,G2 Esports,15.2.652.1536,CLASSIC,200,MIDDLE,JUNGLE,Taliyah,9,3,14,7.67,18,True,6653,3102,1082,3158,2503,3135,3364,16867,44094,28078,11147,671,43,37,211,248,32,2,4,7,2,31.5,8300,8100,8369,8304,8313,8347,8126,8135,5001,5008,5008,4,11,555,107,30,17,800,234,62,21,72,555,30,False,4,True,0,0,1,True,1,True,9,False,37,0,1,0,0,7,9,0,1,3,535.3118262096572,1890.5551379340002
EUW1_7286187259,SkewMond,G2 Esports,15.2.652.1536,CLASSIC,200,JUNGLE,JUNGLE,DrMundo,3,0,6,9,13,True,3084,3065,0,3170,0,0,3364,8686,10978,29061,31205,0,10,5,155,160,28,2,4,3,2,20.716666666666665,8000,8300,8021,9111,9104,8299,8304,8410,5001,5001,5005,4,11,92,72,555,800,30,800,555,893,234,799,17,True,2,True,0,0,0,False,0,False,6,True,7,0,0,0,0,1,9,0,0,2,419.1936703997824,1243.258499712
EUW1_7286108897,SkewMond,G2 Esports,15.2.652.1536,CLASSIC,200,JUNGLE,JUNGLE,Vi,5,3,6,3.67,16,False,3071,6610,2055,3047,3053,3105,3364,13167,17524,35227,17875,872,36,37,222,259,41,6,7,8,5,32.65,8000,8300,8010,9111,9104,8017,8304,8347,5001,5008,5005,4,11,800,119,62,30,112,60,234,107,799,555,16,True,3,True,0,0,0,False,0,False,3,False,22,2,1,1,1,8,19,0,1,2,403.2620632529387,1959.1953524790001
EUW1_7286011528,SkewMond,G2 Esports,15.2.652.1536,CLASSIC,100,JUNGLE,JUNGLE,Vi,4,1,10,14.0,14,True,3078,6333,0,2422,0,0,3364,9923,12527,20556,11760,1079,17,14,158,172,30,3,6,5,3,22.216666666666665,8000,8300,8010,9111,9104,8014,8304,8347,5001,5008,5005,4,11,800,42,72,799,201,30,-1,72,-1,92,27,True,3,True,1,1,0,False,1,True,7,True,10,0,0,0,0,2,24,0,0,1,446.29253749666395,1334.148298843
EUW1_7285904692,SkewMond,G2 Esports,15.2.652.1536,CLASSIC,200,MIDDLE,JUNGLE,Zyra,3,6,8,1.83,13,False,6653,4630,0,3020,3102,0,3364,9538,22819,19547,5581,369,43,37,137,174,26,5,7,5,5,24.516666666666666,8100,8000,8112,8126,8141,8135,9105,8017,5001,5010,5008,4,11,61,30,234,42,516,86,107,114,53,555,16,False,1,True,0,0,0,False,0,False,1,False,27,1,1,0,2,10,37,0,1,2,388.8704187668251,1471.6770228270002
EUW1_7285861557,SkewMond,G2 Esports,15.2.652.1536,CLASSIC,100,NONE,JUNGLE,Taliyah,6,0,4,10,12,True,2503,1052,0,3111,6653,0,3364,8775,9112,10006,5966,0,15,19,115,134,17,4,6,0,4,16.416666666666668,8300,8100,8369,8304,8313,8347,8126,8135,5001,5008,5008,4,11,30,20,54,72,555,800,555,107,126,893,17,False,1,False,0,0,0,False,0,False,2,True,7,1,0,0,0,0,3,0,1,6,534.280166635691,985.543431098
EUW1_7285804926,SkewMond,G2 Esports,15.2.652.1536,CLASSIC,200,MIDDLE,JUNGLE,Skarner,4,4,14,4.5,16,True,3084,1028,0,3047,2502,3211,3364,10870,17791,37624,17328,305,48,15,168,183,22,3,5,3,3,27.033333333333335,8400,8300,8439,8401,8429,8451,8304,8410,5001,5001,5007,4,11,800,799,30,555,91,78,555,61,30,77,23,True,2,True,0,0,1,True,3,True,11,False,19,0,1,0,0,3,15,0,0,1,401.92089502028995,1622.844265159
EUW1_7285714647,SkewMond,G2 Esports,15.2.652.1536,CLASSIC,200,MIDDLE,JUNGLE,XinZhao,5,7,7,1.71,15,False,6610,3748,0,3047,2502,0,3364,11636,21661,52416,28591,351,29,12,193,205,33,4,6,6,4,28.15,8000,8300,8010,9111,9104,8014,8304,8347,5001,5008,5005,4,11,24,30,62,555,526,51,30,799,800,72,20,False,2,True,0,0,0,False,0,False,4,True,32,2,1,1,1,8,26,0,1,0,413.2995023036386,1689.307056344
EUW1_7285612840,SkewMond,G2 Esports,15.2.652.1536,CLASSIC,200,JUNGLE,JUNGLE,MonkeyKing,3,3,12,5.0,13,True,3078,6610,1033,2422,0,0,3364,9231,11694,30740,13966,552,18,4,156,160,23,1,3,2,1,22.816666666666666,8000,8300,8010,9111,9104,8014,8304,8347,5001,5008,5005,4,11,30,119,555,799,40,203,72,119,157,897,24,False,2,False,1,1,0,False,1,True,8,True,13,1,0,0,0,1,40,0,0,0,404.38387118429927,1369.7709062840001
EUW1_7285551605,SkewMond,G2 Esports,15.2.652.1536,CLASSIC,100,JUNGLE,JUNGLE,Viego,9,4,6,3.75,16,True,3078,6610,1029,3173,3091,1037,3364,16101,18097,42360,25113,715,20,28,179,207,46,9,7,11,4,32.016666666666666,8000,8300,8010,9111,9104,8017,8304,8347,5001,5008,5005,4,11,30,24,42,157,800,62,800,72,92,799,22,True,1,False,1,1,1,True,1,True,9,True,28,2,0,0,0,5,9,0,0,4,502.8473281888359,1921.204595311
EUW1_7285507814,SkewMond,G2 Esports,15.2.652.1536,CLASSIC,100,JUNGLE,JUNGLE,XinZhao,7,2,11,9.0,14,True,6610,3748,0,3174,1028,2021,3364,11428,21251,39413,25900,774,29,19,154,173,20,4,6,2,4,24.566666666666666,8000,8300,8010,9111,9104,8299,8304,8347,5001,5008,5005,4,11,555,157,30,72,114,799,110,107,3,800,21,False,1,False,0,0,0,False,1,True,8,True,8,2,1,0,0,2,21,0,0,0,464.8256799481513,1475.135284684
EUW1_7285476096,SkewMond,G2 Esports,15.2.652.1536,CLASSIC,200,NONE,JUNGLE,Skarner,4,1,9,13.0,13,True,3084,2502,1033,2422,0,0,3364,8015,13492,18364,10259,416,26,11,136,147,15,2,5,1,2,18.633333333333333,8400,8300,8439,8401,8429,8451,8304,8410,5001,5001,5007,4,11,30,84,800,112,777,234,107,60,114,-1,29,True,1,True,0,0,0,False,0,False,4,True,8,0,0,0,0,0,23,0,1,5,430.010068439842,1118.412879431
