Gameid,Player,Team,Game number,Game Version,TeamId,Lane,Poste,Champion,Kills,Deaths,Assists,KDA,ChampLevel,Win,item0,item1,item2,item3,item4,item5,item6,Gold Earn,TotalDmgDealtoChamp,TotalDmgTaken,TotalHeal,LongestTimeAlive,Ennemy_CC,CS Kill,Jungle Minions Kills,Minions Kill,visionScore,visionWardsBoughtInGame,wardsplaced,wardskilled,detectorWardsPlaced,timePlayed,Branch1,Branch2,perk0,perk1,perk2,perk3,perk4,perk5,defense,flex,offense,summoner1Id,summoner2Id,Ban 1 ally,Ban 2 ally,Ban 3 ally,Ban 4 ally,Ban 5 ally,Ban 1 ennemy,Ban 2 ennemy,Ban 3 ennemy,Ban 4 ennemy,Ban 5 ennemy,Nb Kill Team,First blood,Nb Drake Team,First Drake,Nb Herald Team,First Herald,Nb Baron Team,First Baron,Nb Inib Team,First Inib,Nb Tower Team,First Tower,Nb Kill oposing Team,Nb drake Oposing Team,Nb Herald Oposing team,Nb Baron oposing team,Nb Inib Oposing team,Nb Tower Oposing Team,skillshotsDodged,quickCleanse,soloKills,laneMinionsFirst10Minutes,goldPerMinute,gameLength
EUW1_7075107343,Jun,GIANTX,14.15.607.22,CLASSIC,200,BOTTOM,UTILITY,Neeko,7,2,6,6.5,11,False,3152,3102,3869,3916,0,3158,3364,8695,17074,11901,603,1272,43,31,0,31,69,7,32,7,7,24.666666666666668,8200,8300,8229,8275,8233,8237,8347,8345,5011,5008,5008,14,4,555,893,110,107,7,555,119,81,22,876,16,False,0,False,1,1,0,False,0,False,6,False,32,3,0,1,1,8,10,0,1,19,352.2642428588881,1481.130561828
EUW1_7075038175,Jun,GIANTX,14.15.607.22,CLASSIC,200,BOTTOM,UTILITY,Rell,1,3,17,6.0,12,True,3083,3067,3869,0,1033,3111,3364,7443,7411,22354,2193,595,45,19,0,19,73,9,35,7,8,25.066666666666666,8400,8300,8439,8463,8473,8451,8306,8347,5001,5001,5007,14,4,893,61,555,876,221,254,81,777,876,893,29,True,2,True,0,0,1,True,0,False,5,True,10,0,0,0,0,2,11,0,0,10,296.8895552703561,1504.340290837
EUW1_7074978185,Jun,GIANTX,14.15.607.22,CLASSIC,100,BOTTOM,UTILITY,Poppy,3,3,23,8.67,13,True,3083,8020,3869,2055,3067,3111,3364,9353,15454,26376,1871,1314,52,22,1,23,135,13,74,10,12,28.566666666666666,8100,8300,9923,8143,8136,8105,8306,8347,5001,5001,5008,14,4,24,555,268,893,-1,147,107,-1,38,34,42,False,2,True,0,0,0,False,1,True,8,False,25,1,1,1,0,5,16,0,0,8,327.23389835921984,1715.07859755
EUW1_7073965972,Jun,GIANTX,14.15.607.22,CLASSIC,100,BOTTOM,UTILITY,Rakan,0,4,15,3.75,11,False,2055,3083,3869,3067,0,3111,3364,6873,7470,24451,8222,776,31,15,4,19,114,13,67,3,11,30.65,8400,8100,8465,8463,8473,8451,8136,8105,5001,5001,5005,7,4,107,555,777,893,63,7,40,21,81,92,25,False,1,True,0,0,0,False,0,False,5,False,30,4,1,1,1,7,4,0,0,9,224.22684486884205,1839.202502537
EUW1_7073908159,Jun,GIANTX,14.15.607.22,CLASSIC,100,MIDDLE,UTILITY,Leona,1,5,2,0.6,9,False,2055,3801,3869,1011,3066,3111,3364,5217,5437,15251,1744,570,28,29,0,29,70,7,30,9,6,22.666666666666668,8400,8300,8439,8463,8473,8451,8306,8347,5001,5001,5007,14,4,121,63,76,555,59,893,157,119,-1,526,8,False,0,False,1,1,0,False,0,False,1,True,30,3,0,0,0,3,7,0,0,17,229.99390408815935,1361.04634826
EUW1_7073861489,Jun,GIANTX,14.15.607.22,CLASSIC,100,BOTTOM,UTILITY,Rell,0,2,16,8.0,10,True,3067,3083,3869,2055,0,3111,3364,7312,5119,13315,1185,804,39,24,0,24,67,10,31,7,7,22.95,8400,8300,8439,8463,8473,8451,8306,8347,5001,5001,5007,14,4,58,7,76,555,119,42,81,40,119,107,29,True,2,True,1,1,1,True,2,True,11,True,11,0,0,0,0,2,12,0,0,11,318.5540166353278,1377.292508131
EUW1_7070700419,Jun,GIANTX,14.15.607.22,CLASSIC,200,BOTTOM,UTILITY,Poppy,4,1,11,15.0,10,True,3083,3067,3869,1029,1033,3009,3364,7885,10364,11231,664,195,29,26,0,26,106,11,54,17,10,22.5,8100,8300,9923,8143,8136,8105,8306,8347,5001,5001,5008,14,4,107,888,555,119,-1,-1,777,119,163,81,24,True,3,True,1,1,1,True,0,False,8,False,8,0,0,0,0,2,11,0,3,11,350.38848630500365,1350.356988054
EUW1_7070666085,Jun,GIANTX,14.15.607.22,CLASSIC,200,NONE,UTILITY,Poppy,1,2,10,5.5,7,True,0,1028,3869,1011,3066,3009,3364,4859,3750,8321,275,685,18,14,0,14,37,4,18,2,4,15.25,8400,8300,8439,8463,8473,8451,8306,8347,5001,5001,5008,14,4,21,30,22,77,555,107,122,81,64,-1,21,True,1,True,1,1,0,False,0,False,5,True,7,0,0,0,0,0,5,0,0,11,318.5314597854188,915.4027989580001
EUW1_7003988516,Jun,GIANTX,14.13.598.9749,CLASSIC,200,BOTTOM,UTILITY,Rakan,0,8,21,2.62,14,False,2055,3083,3869,3067,1029,3111,3364,7926,5302,41492,9843,715,27,29,0,29,143,21,95,15,18,33.333333333333336,8400,8100,8465,8463,8473,8451,8105,8136,5011,5010,5007,7,4,40,77,92,143,22,18,21,107,157,234,25,True,1,False,0,0,0,False,0,False,1,False,34,4,1,2,3,10,25,0,0,11,237.7669330568321,2000.3135912120001
EUW1_7002749119,Jun,GIANTX,14.13.598.9749,CLASSIC,100,BOTTOM,UTILITY,Leona,1,3,13,4.67,10,True,3083,3067,3869,0,0,3047,3364,6766,8174,17770,1426,589,44,12,0,12,66,9,41,6,9,23.783333333333335,8400,8100,8439,8463,8473,8451,8143,8105,5011,5010,5007,14,4,18,876,42,143,54,143,76,-1,81,68,29,False,3,True,1,1,1,True,1,True,7,False,20,0,0,0,0,4,78,0,0,8,284.4747192520634,1427.229093575
EUW1_7001379011,Jun,GIANTX,14.13.598.9749,CLASSIC,100,BOTTOM,UTILITY,Alistar,2,6,28,5.0,13,True,0,3190,3869,3083,3067,3111,3364,9399,9842,34588,11198,622,62,16,0,16,97,11,57,3,11,31.6,8400,8300,8439,8463,8473,8451,8306,8347,5011,5010,5007,14,4,238,22,7,58,28,201,18,154,68,145,41,False,4,True,1,1,1,True,2,True,9,False,25,0,0,1,0,4,3,0,0,8,297.34428135193275,1896.7503546040002
EUW1_7001325969,Jun,GIANTX,14.13.598.9749,CLASSIC,200,BOTTOM,UTILITY,Leona,2,5,18,4.0,12,True,3083,0,3869,3067,1033,3047,3364,7282,10357,21897,1621,802,54,24,0,24,76,13,37,6,11,25.433333333333334,8400,8100,8439,8463,8473,8451,8143,8105,5011,5010,5007,14,4,76,24,22,246,63,91,-1,555,68,81,36,False,3,False,0,0,1,True,1,True,8,False,18,1,1,0,0,4,98,0,0,14,286.2342055578844,1526.463490279
