Gameid,Player,Team,Game number,Game Version,TeamId,Lane,Poste,Champion,Kills,Deaths,Assists,KDA,ChampLevel,Win,item0,item1,item2,item3,item4,item5,item6,Gold Earn,TotalDmgDealtoChamp,TotalDmgTaken,TotalHeal,LongestTimeAlive,Ennemy_CC,CS Kill,Jungle Minions Kills,Minions Kill,visionScore,visionWardsBoughtInGame,wardsplaced,wardskilled,detectorWardsPlaced,timePlayed,Branch1,Branch2,perk0,perk1,perk2,perk3,perk4,perk5,defense,flex,offense,summoner1Id,summoner2Id,Ban 1 ally,Ban 2 ally,Ban 3 ally,Ban 4 ally,Ban 5 ally,Ban 1 ennemy,Ban 2 ennemy,Ban 3 ennemy,Ban 4 ennemy,Ban 5 ennemy,Nb Kill Team,First blood,Nb Drake Team,First Drake,Nb Herald Team,First Herald,Nb Baron Team,First Baron,Nb Inib Team,First Inib,Nb Tower Team,First Tower,Nb Kill oposing Team,Nb drake Oposing Team,Nb Herald Oposing team,Nb Baron oposing team,Nb Inib Oposing team,Nb Tower Oposing Team,skillshotsDodged,quickCleanse,soloKills,laneMinionsFirst10Minutes,goldPerMinute,gameLength
EUW1_7281276544,Oscarinin,Fnatic,15.2.652.1536,CLASSIC,100,TOP,TOP,KSante,4,5,5,1.8,15,False,2502,3065,3121,3174,0,0,3364,10412,12950,31907,4512,634,21,207,4,211,13,1,5,2,1,27.1,8400,8300,8437,8401,8444,8451,8345,8347,5011,5008,5005,4,12,57,72,119,62,-1,58,800,-1,893,-1,21,True,0,False,0,0,0,False,0,False,3,True,32,4,1,1,0,8,6,0,1,96,384.05856920854484,1626.6720595180002
EUW1_7278910654,Oscarinin,Fnatic,15.2.650.9216,CLASSIC,100,TOP,TOP,KSante,4,5,7,2.2,15,True,1054,6662,0,3174,2502,1033,3364,11184,22334,31393,5817,357,44,183,0,183,12,2,7,1,2,23.833333333333332,8400,8300,8437,8446,8444,8451,8345,8347,5011,5008,5005,4,12,555,166,234,119,-1,200,51,30,157,72,29,False,3,True,1,1,0,False,2,True,10,True,18,0,0,0,0,1,15,0,3,70,469.03917003994803,1430.714148043
EUW1_7278838769,Oscarinin,Fnatic,15.2.650.9216,CLASSIC,200,TOP,TOP,Yasuo,3,5,2,1.0,13,False,1055,3153,6631,3006,0,0,3340,9057,15594,25275,7617,527,15,211,4,215,14,0,8,1,0,23.183333333333334,8000,8400,8008,9101,9104,8299,8451,8444,5011,5008,5005,4,12,107,42,119,777,-1,72,62,39,166,112,11,False,1,True,0,0,0,False,0,False,0,False,25,1,1,0,0,3,58,0,0,74,390.50201041113314,1391.6601188470001
EUW1_7275598408,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,200,TOP,TOP,Galio,5,8,1,0.75,14,False,1056,6664,1052,3047,4633,1082,3340,8957,16520,29257,1159,362,38,166,0,166,15,1,11,0,1,24.583333333333332,8400,8300,8439,8401,8444,8451,8345,8347,5011,5008,5008,4,12,8,-1,555,-1,119,427,7,61,-1,157,14,False,0,False,0,0,0,False,0,False,3,True,30,3,1,0,2,9,16,0,2,69,364.21565876418487,1475.686269774
EUW1_7275554749,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,100,TOP,TOP,Gragas,1,6,6,1.17,14,False,1056,4629,2421,3158,3121,0,3364,9227,17329,42257,14744,482,51,169,0,169,16,3,8,0,3,29.05,8200,8300,8230,8226,8210,8237,8345,8347,5011,5008,5008,4,12,893,91,119,555,-1,427,39,117,200,201,16,True,0,False,1,1,0,False,0,False,4,False,23,4,0,1,0,9,64,0,0,70,317.5549689504131,1743.4404062150002
EUW1_7275512309,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,100,NONE,TOP,Gragas,1,4,4,1.25,11,False,4629,3121,3158,0,0,0,3363,7023,9131,20850,5379,773,24,137,0,137,6,1,5,1,1,19.5,8400,8200,8437,8446,8473,8451,8226,8210,5011,5008,5008,4,12,119,-1,107,57,-1,72,893,42,134,107,11,False,1,False,0,0,0,False,0,False,2,True,20,1,1,0,0,7,37,0,0,84,359.97240937163025,1170.6232459540001
EUW1_7275481043,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,100,NONE,TOP,KSante,2,3,3,1.67,10,False,1054,2502,3211,3047,0,0,3340,6074,7372,17209,2220,588,13,121,0,121,5,1,4,0,1,15.35,8400,8300,8437,8401,8444,8451,8345,8347,5011,5001,5005,4,12,72,107,234,-1,119,119,134,86,76,893,12,True,0,False,0,0,0,False,0,False,0,False,23,0,0,0,0,1,26,0,1,82,395.34634092327985,921.8709592600001
EUW1_7274909165,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,200,TOP,TOP,Aurora,7,6,6,2.17,18,False,6655,3089,4645,3020,1026,4630,3364,13975,45125,25592,4583,568,15,242,4,246,22,0,7,4,0,36.233333333333334,8200,8100,8229,8226,8210,8237,8143,8106,5011,5008,5008,4,12,119,157,-1,72,62,526,42,112,126,24,35,False,4,True,0,0,0,False,0,False,4,False,41,1,1,0,1,9,28,0,4,86,385.54272912293095,2174.994816807
EUW1_7274836185,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,100,MIDDLE,TOP,Rumble,3,10,11,1.4,17,False,6653,4632,3157,3020,1058,0,3363,10837,22799,34389,2993,378,10,190,8,198,14,0,9,0,0,32.266666666666666,8200,8300,8229,8224,8233,8237,8345,8347,5011,5008,5008,4,12,107,-1,112,72,62,234,8,119,-1,38,38,False,3,True,0,0,1,True,1,False,4,False,44,2,1,0,2,12,20,0,1,73,335.6927192503512,1937.035140953
EUW1_7274809027,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,200,NONE,TOP,Galio,1,2,0,0.5,11,False,1056,6664,3147,1001,0,0,3340,5081,8212,12112,382,706,19,125,0,125,8,0,5,0,0,15.216666666666667,8400,8300,8439,8401,8444,8451,8345,8347,5011,5008,5008,4,12,107,7,555,-1,42,72,201,69,112,42,2,False,0,False,0,0,0,False,0,False,1,False,20,1,0,0,0,3,159,0,1,83,333.78586639899544,913.442742897
EUW1_7273911017,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,200,TOP,TOP,Malphite,3,3,4,2.33,15,False,1056,3118,1082,3047,2502,1057,3364,10056,13229,17732,1605,1038,23,214,0,214,24,2,10,3,2,28.133333333333333,8200,8300,8229,8226,8210,8237,8345,8347,5011,5008,5008,4,12,112,72,7,-1,526,122,72,154,21,799,18,False,0,False,0,0,0,False,0,False,2,False,28,3,1,1,2,12,6,0,0,77,357.23890158150374,1689.0441731990002
EUW1_7273704583,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,100,MIDDLE,TOP,Ornn,6,4,7,3.25,17,True,1054,2502,3065,3174,1011,1011,3340,11012,20096,41952,8778,572,43,176,0,176,24,3,14,1,3,28.166666666666668,8400,8300,8437,8446,8444,8451,8345,8347,5011,5001,5005,4,12,112,119,-1,7,555,77,72,62,26,107,31,True,3,True,1,1,1,True,2,True,10,True,22,1,0,0,0,2,31,0,3,63,390.9217485841829,1690.2888774720002
EUW1_7273657499,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,100,TOP,TOP,Jayce,0,3,1,0.33,14,False,1055,3161,1036,3047,3042,1036,3363,8834,13603,15678,2053,637,11,218,8,226,8,0,6,0,0,22.616666666666667,8000,8300,8010,8009,9104,8299,8345,8347,5011,5008,5008,4,12,42,-1,234,62,119,555,112,72,420,119,10,False,0,False,1,1,0,False,0,False,3,False,23,3,0,0,0,3,1,0,0,80,390.5150385073042,1357.328439885
EUW1_7273607076,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,100,TOP,TOP,Jayce,4,7,3,1.0,15,False,1055,3161,3042,3047,6694,3134,3363,12779,23084,26553,3181,615,18,239,0,239,14,0,9,3,0,26.666666666666668,8400,8300,8437,8446,8473,8451,8345,8347,5011,5008,5008,4,12,72,62,107,-1,112,555,111,420,43,62,12,False,0,False,0,0,0,False,0,False,2,False,33,4,1,1,0,6,6,0,0,88,479.15361236162926,1600.218528046
EUW1_7272159128,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,100,TOP,TOP,Gragas,7,7,7,2.0,15,False,1056,4629,3157,3158,3121,0,3364,11240,27739,35643,10564,368,67,174,0,174,21,2,9,1,2,25.783333333333335,8200,8300,8230,8226,8210,8237,8345,8347,5011,5008,5008,4,12,254,-1,119,112,62,72,40,119,12,62,32,False,0,False,1,1,0,False,0,False,3,False,42,3,0,0,2,9,25,0,3,70,435.6931077323222,1547.8856412920002
EUW1_7272097142,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,100,TOP,TOP,Jayce,5,12,8,1.08,14,False,1055,2502,3142,3111,3121,0,3363,10203,24042,39319,3440,346,17,169,8,177,13,1,8,1,1,30.133333333333333,8400,8300,8437,8446,8473,8451,8345,8347,5011,5008,5008,4,12,246,7,-1,122,42,122,119,134,117,107,31,False,1,False,1,1,0,False,0,False,3,True,47,4,0,1,1,8,32,0,1,78,338.451047849088,1808.8768624650002
EUW1_7272069386,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,200,NONE,MIDDLE,Aurora,0,2,1,0.5,11,True,1056,1082,2031,1001,6655,0,3340,4982,8510,9017,1076,260,5,118,0,118,10,1,6,1,1,15.183333333333334,8200,8100,8229,8226,8210,8237,8143,8106,5011,5008,5008,4,12,254,58,-1,-1,-1,91,62,8,107,42,13,False,2,True,0,0,0,False,0,False,1,True,5,0,0,0,0,0,3,0,0,74,328.0537110938168,911.371398709
EUW1_7271585349,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,200,TOP,TOP,Jayce,2,8,3,0.62,18,False,3042,6694,3142,3009,6697,3134,3363,15095,33261,29569,3584,499,17,293,34,327,31,0,11,5,0,34.766666666666666,8200,8300,8230,8226,8210,8237,8345,8347,5011,5008,5008,4,12,72,112,-1,432,555,-1,107,-1,24,85,20,False,2,True,0,0,0,False,1,True,7,True,33,2,1,2,1,10,31,0,2,96,433.9891308332825,2086.992341141
EUW1_7271510383,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,100,TOP,TOP,Jayce,4,7,10,2.0,17,False,1055,3042,3142,3047,6694,6695,3363,14038,39471,30817,6026,714,28,230,24,254,23,0,11,5,0,32.583333333333336,8400,8300,8437,8446,8473,8451,8345,8347,5011,5008,5008,4,12,-1,234,62,119,799,555,-1,122,112,-1,32,False,3,True,1,1,0,False,0,False,4,False,42,1,0,1,1,9,10,0,0,76,430.62296581152424,1956.049107556
EUW1_7270382347,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,200,NONE,TOP,Varus,1,8,0,0.12,9,False,1055,3070,6690,1001,3134,1036,3340,4082,8173,12930,626,213,10,80,0,80,7,0,6,0,0,15.433333333333334,8200,8300,8229,8226,8210,8237,8345,8347,5011,5008,5008,4,12,76,555,7,-1,51,62,-1,72,246,122,5,True,1,True,0,0,0,False,0,False,0,False,21,1,0,0,0,4,20,0,0,49,264.31416731679406,926.645401943
EUW1_7270306144,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,200,JUNGLE,JUNGLE,Vi,6,5,6,2.4,16,False,3053,6610,2502,2422,1037,1033,3364,11938,11142,42860,17631,1361,23,10,169,179,27,4,7,4,4,31.966666666666665,8000,8300,8010,9111,9104,8299,8347,8304,5011,5008,5005,4,11,72,112,-1,122,77,72,893,112,62,154,32,True,2,True,1,1,1,True,0,False,5,True,42,1,0,0,1,9,16,0,0,1,373.357286416726,1918.614624814
EUW1_7270254176,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,200,NONE,TOP,Jayce,8,2,1,4.5,15,True,1055,3042,3142,3170,3035,0,3363,12070,16961,12011,1512,607,10,206,11,217,9,0,5,1,0,19.733333333333334,8400,8300,8437,8446,8444,8451,8345,8347,5011,5008,5008,4,12,84,64,234,555,-1,20,897,421,799,107,28,True,2,True,1,1,0,False,0,False,7,True,10,0,0,0,0,1,10,0,5,82,611.1585514593801,1185.026217044
EUW1_7270205954,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,100,MIDDLE,TOP,Gragas,7,0,4,11,15,True,1056,2502,2421,3111,3121,0,3364,10631,20756,20836,11149,0,49,174,0,174,11,3,7,1,3,21.216666666666665,8200,8300,8229,8226,8210,8237,8345,8347,5011,5008,5008,4,12,86,555,72,-1,-1,112,120,62,60,72,21,True,0,False,0,0,0,False,1,True,8,True,7,2,1,0,0,1,0,0,3,68,500.97655385906484,1273.34037284
EUW1_7270149686,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,200,TOP,TOP,Poppy,12,3,14,8.67,17,True,1054,2502,3121,3047,3065,3067,3364,13478,35413,43491,11992,723,73,171,0,171,25,2,7,4,2,27.933333333333334,8400,8200,8437,8446,8444,8451,8237,8226,5011,5008,5008,4,12,-1,62,-1,42,7,112,42,799,120,20,36,False,3,True,0,0,1,True,1,True,7,False,25,0,1,0,0,7,125,0,4,90,482.2765724780696,1676.8861204880002
EUW1_7270089357,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,100,MIDDLE,TOP,Jayce,5,7,5,1.43,15,False,1055,3042,3142,3009,6694,3134,3363,12675,38156,32325,3927,462,18,220,0,220,19,2,10,4,2,29.383333333333333,8400,8300,8437,8446,8444,8451,8345,8347,5011,5008,5008,4,12,12,555,72,-1,-1,166,107,51,114,72,21,True,0,False,1,1,0,False,0,False,4,False,32,4,0,1,2,9,13,0,0,92,431.2678361869095,1763.517143733
EUW1_7269654130,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,100,TOP,BOTTOM,Jax,7,2,2,4.5,18,True,1054,3078,3157,3173,6610,2055,3340,14396,29414,29736,5976,921,20,236,12,248,12,3,8,1,2,27.483333333333334,8400,8300,8437,8446,8444,8451,8345,8347,5011,5008,5005,4,12,-1,107,-1,893,42,893,86,555,112,119,40,True,1,False,1,1,1,True,1,True,9,True,18,1,0,0,0,2,91,0,5,69,523.5093906471037,1650.029386939
EUW1_7269340089,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,200,NONE,JUNGLE,Vi,2,5,2,0.8,10,False,3071,1037,0,2422,2021,0,3364,6315,4331,21248,8287,387,14,7,105,112,14,3,5,2,2,19.55,8000,8300,8010,9111,9104,8299,8347,8304,5011,5008,5005,4,11,42,114,112,-1,497,54,555,799,119,62,7,True,1,True,0,0,0,False,0,False,0,False,20,1,1,0,0,5,35,0,0,3,322.8692763003428,1173.571181708
EUW1_7269289523,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,100,TOP,TOP,Ambessa,2,6,3,0.83,18,False,3161,6692,6699,3174,1037,2019,3364,14090,41146,40444,7374,1059,22,291,38,329,16,0,5,2,0,34.43333333333333,8400,8100,8437,8401,8444,8451,8143,8106,5011,5008,5008,4,12,53,427,8,-1,78,119,134,112,164,62,33,True,2,False,1,1,0,False,1,False,5,True,38,3,0,2,2,10,12,0,0,88,408.97782382715025,2067.1076098060003
EUW1_7269242635,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,200,NONE,TOP,Ornn,1,0,3,4,12,True,1054,3070,2502,1001,3076,1028,3340,5643,10365,9383,1335,0,18,134,0,134,9,0,5,0,0,15.816666666666666,8400,8300,8437,8446,8444,8451,8345,8347,5011,5001,5005,4,12,55,30,107,-1,62,60,107,72,893,799,22,True,2,True,0,0,0,False,0,False,1,True,6,0,0,0,0,0,0,0,1,83,356.4252662769841,950.0367992360001
EUW1_7269190858,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,100,TOP,TOP,Gragas,2,4,3,1.25,15,True,1056,4629,3121,3171,1052,1052,3364,9472,14558,31085,10241,537,47,201,8,209,13,1,7,0,1,25.983333333333334,8400,8200,8437,8446,8444,8451,8226,8210,5011,5008,5008,4,12,60,30,107,166,-1,7,910,893,72,799,32,True,1,False,1,1,0,False,1,True,10,True,15,2,0,0,0,0,4,0,0,79,364.44410538754704,1559.4647999640001
EUW1_7269141832,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,200,TOP,TOP,Jayce,3,6,0,0.5,14,False,1055,3042,3142,3009,1036,1036,3363,8456,14633,18786,1745,461,11,189,12,201,15,1,7,1,1,21.033333333333335,8400,8300,8437,8446,8444,8451,8345,8347,5011,5008,5008,4,12,91,7,-1,9,51,150,62,234,-1,107,19,True,0,False,0,0,0,False,0,False,3,False,29,2,1,0,0,3,5,0,3,86,401.7899467849601,1262.820967999
EUW1_7269101080,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,200,NONE,TOP,Warwick,3,8,2,0.62,11,False,1055,1037,6631,1001,1028,1036,3340,6029,11698,26741,10936,217,14,110,0,110,7,0,4,0,0,17.566666666666666,8000,8400,8008,8009,9104,8299,8451,8444,5011,5008,5008,4,21,-1,77,42,72,119,35,154,7,40,58,11,False,0,False,0,0,0,False,0,False,1,False,27,1,0,0,0,3,2,0,2,47,343.1103322303955,1054.335285465
EUW1_7268822147,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,100,TOP,TOP,Renekton,5,9,1,0.67,17,True,1054,3071,3053,3174,2502,3211,3364,13597,21073,47075,11235,427,27,239,4,243,15,3,8,2,3,32.45,8000,8400,8010,9111,9105,8299,8451,8473,5011,5008,5008,4,12,42,234,-1,555,55,-1,72,62,119,79,44,True,2,False,0,0,1,True,2,True,10,True,36,2,1,0,0,5,12,0,1,56,418.79819137175735,1948.1361554240002
EUW1_7268464734,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,200,BOTTOM,UTILITY,Leona,3,6,11,2.33,11,True,3190,1031,3869,3111,3067,2055,3364,6553,7556,17454,1493,562,47,20,0,20,60,5,31,7,3,24.966666666666665,8400,8300,8439,8446,8473,8451,8306,8345,5011,5001,5005,4,14,72,51,-1,7,60,7,-1,166,112,86,25,False,3,True,0,0,0,False,0,False,4,False,17,1,1,0,0,3,20,0,0,11,262.40959212881864,1498.5117511590001
EUW1_7268438509,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,200,MIDDLE,TOP,Gragas,2,6,11,2.17,16,False,4629,3121,3157,3171,3067,0,3364,11881,28038,43940,13213,631,71,210,4,214,8,0,4,0,0,31.283333333333335,8200,8300,8229,8226,8210,8237,8345,8347,5011,5008,5008,4,12,72,254,7,201,-1,72,555,42,234,112,28,True,3,False,0,0,0,False,0,False,5,False,31,1,1,1,1,8,113,0,1,75,379.7625491019272,1877.195928412
EUW1_7268040688,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,100,NONE,TOP,Gnar,3,1,4,7.0,13,True,1054,3078,2055,3047,1037,2021,3364,8070,14228,16875,837,1036,25,155,0,155,7,1,5,0,0,19.483333333333334,8400,8300,8437,8446,8444,8451,8345,8347,5011,5008,5005,4,12,234,555,119,72,-1,72,893,111,119,-1,28,True,0,False,1,1,0,False,0,False,5,True,12,2,0,0,0,0,2,0,1,70,414.07491161599506,1169.3592170640002
EUW1_7267984837,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,100,TOP,TOP,Ambessa,2,7,1,0.43,12,False,1054,6692,3044,1001,3067,0,3364,6643,21057,26111,3732,279,9,120,0,120,10,0,5,1,0,20.433333333333334,8400,8300,8437,8401,8473,8451,8345,8347,5011,5008,5008,4,12,-1,-1,-1,200,35,119,-1,78,72,112,17,False,0,False,0,0,0,False,0,False,2,True,30,1,0,0,0,5,1,0,2,61,325.0324081634149,1226.323597581
EUW1_7267932072,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,100,NONE,TOP,Ambessa,6,1,2,8.0,12,True,1055,6692,0,3047,1036,0,3340,7344,13286,8241,2198,168,7,142,0,142,7,0,5,1,0,15.183333333333334,8400,8300,8437,8401,8473,8451,8345,8347,5011,5008,5008,4,12,893,91,-1,-1,107,897,78,7,555,-1,22,False,2,True,0,0,0,False,0,False,2,True,9,0,0,0,0,0,33,0,5,81,483.16819506537286,912.0708431300001
EUW1_7267778293,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,200,TOP,TOP,Gragas,10,10,10,2.0,18,True,4629,3121,3157,3174,3065,2055,3364,15948,32232,61718,18997,514,70,216,4,220,39,6,10,7,4,38.95,8200,8300,8229,8226,8210,8237,8345,8347,5011,5008,5008,4,12,107,-1,119,555,42,234,54,42,112,201,33,True,4,True,1,1,1,False,3,True,11,True,30,1,0,1,0,6,121,0,6,54,409.36138174216404,2337.5535243520003
EUW1_7267727502,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,200,TOP,TOP,Gnar,10,4,8,4.5,17,True,3078,3071,3053,3047,3091,1038,3364,15872,39918,35762,10239,448,52,243,24,267,25,1,6,4,1,29.383333333333333,8400,8300,8437,8446,8444,8451,8345,8347,5011,5008,5005,4,12,119,107,112,-1,42,119,163,72,86,161,37,False,4,True,0,0,1,True,2,True,9,True,26,0,1,0,0,5,14,0,0,94,540.1296780820446,1763.241280676
EUW1_7267660202,Oscarinin,Fnatic,15.1.649.4112,CLASSIC,200,TOP,TOP,Ambessa,7,7,3,1.43,16,True,6699,6692,3161,1001,2021,1037,3364,12915,21084,26927,3640,445,13,190,28,218,13,1,6,3,1,27.1,8400,8300,8437,8401,8444,8451,8345,8347,5011,5008,5008,4,12,-1,72,42,62,254,62,107,112,42,119,39,True,3,True,1,1,1,True,2,True,10,False,24,1,0,0,0,5,53,0,3,56,476.47325865283926,1626.413989378
